21:17:20 [INFO] Opening target process: csgo.exe
18:41:52 [INFO] Found netvar: m_iTeamNum => 0xF4
18:41:52 [INFO] Found netvar: m_lifeState => 0x25F
18:41:52 [INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
18:41:52 [INFO] Found netvar: m_nFallbackSeed => 0x31DC
18:41:52 [INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
18:41:52 [INFO] Found netvar: m_iDefaultFOV => 0x333C
18:41:52 [INFO] Found netvar: m_iFOV => 0x31F4
18:41:52 [INFO] Found netvar: m_nForceBone => 0x268C
18:41:52 [INFO] Found netvar: m_nTickBase => 0x3440
18:41:52 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
18:41:52 [INFO] Found netvar: m_szCustomName => 0x304C
18:41:52 [INFO] Found netvar: m_szLastPlaceName => 0x35C4
18:41:52 [INFO] Found netvar: m_vecOrigin => 0x138
18:41:52 [INFO] Found netvar: m_vecVelocity => 0x114
18:41:52 [INFO] Found netvar: m_vecViewOffset => 0x108
18:41:52 [INFO] Found netvar: m_viewPunchAngle => 0x3030
18:41:52 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
18:41:52 [INFO] Found netvar: m_clrRender => 0x70
18:41:52 [INFO] Found netvar: m_bBombTicking => 0x2990
18:41:52 [INFO] Found netvar: m_bBombDefused => 0x29C0
18:41:52 [INFO] Found netvar: m_flC4Blow => 0x29A0
18:41:52 [INFO] Found netvar: m_hBombDefuser => 0x29C4
18:41:52 [INFO] Found netvar: m_flTimerLength => 0x29A4
18:41:52 [INFO] Found netvar: m_flDefuseLength => 0x29B8
18:41:52 [INFO] Found netvar: m_flDefuseCountDown => 0x29BC
18:41:52 [INFO] Found netvar: m_nBombSite => 0x2994
18:41:52 [INFO] Found netvar: cs_gamerules_data => 0x0
18:41:52 [INFO] Found netvar: m_SurvivalRules => 0xD00
18:41:52 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
18:41:52 [INFO] Found netvar: m_bIsValveDS => 0x7C
18:41:52 [INFO] Found netvar: m_bFreezePeriod => 0x20
18:41:52 [INFO] Found netvar: m_bBombPlanted => 0x9A5
18:41:52 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
18:41:52 [INFO] Found netvar: m_flSimulationTime => 0x268
18:41:52 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
18:41:52 [INFO] Found netvar: m_angEyeAnglesX => 0x117D0
18:41:52 [INFO] Found netvar: m_angEyeAnglesY => 0x117D4
18:41:52 [INFO] Found netvar: m_flNextAttack => 0x2D80
18:41:52 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
18:41:52 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
18:41:52 [INFO] Found netvar: m_bStartedArming => 0x3400
18:41:52 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
18:41:52 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
18:41:52 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
18:41:52 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
18:41:52 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
18:41:52 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
18:41:52 [INFO] Found netvar: m_nViewModelIndex => 0x29D0
18:41:52 [INFO] Finished netvar scanning: 93/93 items successful
19:37:01 [INFO] Opening target process: csgo.exe
19:37:01 [INFO] Starting signature scanning: 57 items
19:37:01 [INFO] Found signature: dwClientState => 0x58BFDC
19:37:01 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
19:37:01 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
19:37:01 [INFO] Found signature: dwClientState_Map => 0x28C
19:37:01 [INFO] Found signature: dwClientState_MapDirectory => 0x188
19:37:01 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
19:37:01 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
19:37:01 [INFO] Found signature: dwClientState_State => 0x108
19:37:01 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
19:37:01 [INFO] Found signature: clientstate_delta_ticks => 0x174
19:37:01 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
19:37:01 [INFO] Found signature: clientstate_choked_commands => 0x4D30
19:37:01 [INFO] Found signature: clientstate_net_channel => 0x9C
19:37:01 [INFO] Found signature: dwEntityList => 0x4DD69DC
19:37:01 [INFO] Found signature: dwForceAttack => 0x3206E9C
19:37:01 [INFO] Found signature: dwForceAttack2 => 0x3206EA8
19:37:01 [INFO] Found signature: dwForceBackward => 0x3206EE4
19:37:01 [INFO] Found signature: dwForceForward => 0x3206ED8
19:37:01 [INFO] Found signature: dwForceJump => 0x5280924
19:37:01 [INFO] Found signature: dwForceLeft => 0x3206EF0
19:37:01 [INFO] Found signature: dwForceRight => 0x3206EFC
19:37:01 [INFO] Found signature: dwGameDir => 0x62A900
19:37:01 [INFO] Found signature: dwGameRulesProxy => 0x52F414C
19:37:01 [INFO] Found signature: dwGetAllClasses => 0xDE4CEC
19:37:01 [INFO] Found signature: dwGlobalVars => 0x58BCE0
19:37:01 [INFO] Found signature: dwGlowObjectManager => 0x531F608
19:37:01 [INFO] Found signature: dwInput => 0x5227FB0
19:37:01 [INFO] Found signature: dwInterfaceLinkList => 0x96B264
19:37:01 [INFO] Found signature: dwLocalPlayer => 0xDBA5BC
19:37:01 [INFO] Found signature: dwMouseEnable => 0xDC02C8
19:37:01 [INFO] Found signature: dwMouseEnablePtr => 0xDC0298
19:37:01 [INFO] Found signature: dwPlayerResource => 0x3205240
19:37:01 [INFO] Found signature: dwRadarBase => 0x520B754
19:37:01 [INFO] Found signature: dwSensitivity => 0xDC0164
19:37:01 [INFO] Found signature: dwSensitivityPtr => 0xDC0138
19:37:01 [INFO] Found signature: dwSetClanTag => 0x8A320
19:37:01 [INFO] Found signature: dwViewMatrix => 0x4DC82F4
19:37:01 [INFO] Found signature: dwWeaponTable => 0x5228A74
19:37:01 [INFO] Found signature: dwWeaponTableIndex => 0x326C
19:37:01 [INFO] Found signature: dwYawPtr => 0xDBFF28
19:37:01 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xDC6660
19:37:01 [INFO] Found signature: dwbSendPackets => 0xD81A2
19:37:01 [INFO] Found signature: dwppDirect3DDevice9 => 0xA5050
19:37:01 [INFO] Found signature: m_pStudioHdr => 0x2950
19:37:01 [INFO] Found signature: m_yawClassPtr => 0xDBFF28
19:37:01 [INFO] Found signature: m_pitchClassPtr => 0x520B9F0
19:37:01 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
19:37:01 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
19:37:01 [INFO] Found signature: m_bDormant => 0xED
19:37:01 [INFO] Found signature: model_ambient_min => 0x58F054
19:37:01 [INFO] Found signature: set_abs_angles => 0x1E5990
19:37:01 [INFO] Found signature: set_abs_origin => 0x1E57D0
19:37:01 [INFO] Found signature: is_c4_owner => 0x3C9D70
19:37:01 [INFO] Found signature: force_update_spectator_glow => 0x3BCCEA
19:37:01 [INFO] Found signature: anim_overlays => 0x2990
19:37:01 [INFO] Found signature: m_flSpawnTime => 0x103C0
19:37:01 [INFO] Found signature: find_hud_element => 0x2F6455B0
19:37:01 [INFO] Finished signature scanning: 57/57 items successful
19:37:01 [INFO] Starting netvar scanning: 93 items
19:37:01 [INFO] Found netvar: m_ArmorValue => 0x117CC
19:37:01 [INFO] Found netvar: m_Collision => 0x320
19:37:01 [INFO] Found netvar: m_CollisionGroup => 0x474
19:37:01 [INFO] Found netvar: m_Local => 0x2FCC
19:37:01 [INFO] Found netvar: m_MoveType => 0x25B
19:37:01 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31D4
19:37:01 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31D0
19:37:01 [INFO] Found netvar: m_aimPunchAngle => 0x303C
19:37:01 [INFO] Found netvar: m_aimPunchAngleVel => 0x3048
19:37:01 [INFO] Found netvar: m_bGunGameImmunity => 0x9990
19:37:01 [INFO] Found netvar: m_bHasDefuser => 0x117DC
19:37:01 [INFO] Found netvar: m_bHasHelmet => 0x117C0
19:37:01 [INFO] Found netvar: m_bInReload => 0x3248
19:37:01 [INFO] Found netvar: m_bIsDefusing => 0x997C
19:37:01 [INFO] Found netvar: m_bIsScoped => 0x9974
19:37:01 [INFO] Found netvar: m_bSpotted => 0x93D
19:37:01 [INFO] Found netvar: m_bSpottedByMask => 0x980
19:37:01 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
19:37:01 [INFO] Found netvar: m_fAccuracyPenalty => 0x3340
19:37:01 [INFO] Found netvar: m_fFlags => 0x104
19:37:01 [INFO] Found netvar: m_hViewModel => 0x3308
19:37:01 [INFO] Found netvar: m_flFallbackWear => 0x31E0
19:37:01 [INFO] Found netvar: m_flFlashDuration => 0x10470
19:37:01 [INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
19:37:01 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
19:37:01 [INFO] Found netvar: m_hActiveWeapon => 0x2F08
19:37:01 [INFO] Found netvar: m_hMyWeapons => 0x2F08
19:37:01 [INFO] Found netvar: m_hObserverTarget => 0x339C
19:37:01 [INFO] Found netvar: m_hOwner => 0x29DC
19:37:01 [INFO] Found netvar: m_hOwnerEntity => 0x14C
19:37:01 [INFO] Found netvar: m_iAccountID => 0x2FD8
19:37:01 [INFO] Found netvar: m_iClip1 => 0x3274
19:37:01 [INFO] Found netvar: m_zoomLevel => 0x33E0
19:37:01 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
19:37:01 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
19:37:01 [INFO] Found netvar: m_iCrosshairId => 0x117DC
19:37:01 [INFO] Found netvar: m_iEntityQuality => 0x2FBC
19:37:01 [INFO] Found netvar: m_iFOVStart => 0x31F8
19:37:01 [INFO] Found netvar: m_iGlowIndex => 0x10470
19:37:01 [INFO] Found netvar: m_iHealth => 0x100
19:37:01 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
19:37:01 [INFO] Found netvar: m_iItemIDHigh => 0x2FD0
19:37:01 [INFO] Found netvar: m_iObserverMode => 0x3388
19:37:01 [INFO] Found netvar: m_iShotsFired => 0x103E0
19:37:01 [INFO] Found netvar: m_iState => 0x3268
19:37:01 [INFO] Found netvar: m_iTeamNum => 0xF4
19:37:01 [INFO] Found netvar: m_lifeState => 0x25F
19:37:01 [INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
19:37:01 [INFO] Found netvar: m_nFallbackSeed => 0x31DC
19:37:01 [INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
19:37:01 [INFO] Found netvar: m_iDefaultFOV => 0x333C
19:37:01 [INFO] Found netvar: m_iFOV => 0x31F4
19:37:01 [INFO] Found netvar: m_nForceBone => 0x268C
19:37:01 [INFO] Found netvar: m_nTickBase => 0x3440
19:37:01 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
19:37:01 [INFO] Found netvar: m_szCustomName => 0x304C
19:37:01 [INFO] Found netvar: m_szLastPlaceName => 0x35C4
19:37:01 [INFO] Found netvar: m_vecOrigin => 0x138
19:37:01 [INFO] Found netvar: m_vecVelocity => 0x114
19:37:01 [INFO] Found netvar: m_vecViewOffset => 0x108
19:37:01 [INFO] Found netvar: m_viewPunchAngle => 0x3030
19:37:01 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
19:37:01 [INFO] Found netvar: m_clrRender => 0x70
19:37:01 [INFO] Found netvar: m_bBombTicking => 0x2990
19:37:01 [INFO] Found netvar: m_bBombDefused => 0x29C0
19:37:01 [INFO] Found netvar: m_flC4Blow => 0x29A0
19:37:01 [INFO] Found netvar: m_hBombDefuser => 0x29C4
19:37:01 [INFO] Found netvar: m_flTimerLength => 0x29A4
19:37:01 [INFO] Found netvar: m_flDefuseLength => 0x29B8
19:37:01 [INFO] Found netvar: m_flDefuseCountDown => 0x29BC
19:37:01 [INFO] Found netvar: m_nBombSite => 0x2994
19:37:01 [INFO] Found netvar: cs_gamerules_data => 0x0
19:37:01 [INFO] Found netvar: m_SurvivalRules => 0xD00
19:37:01 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
19:37:01 [INFO] Found netvar: m_bIsValveDS => 0x7C
19:37:01 [INFO] Found netvar: m_bFreezePeriod => 0x20
19:37:01 [INFO] Found netvar: m_bBombPlanted => 0x9A5
19:37:01 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
19:37:01 [INFO] Found netvar: m_flSimulationTime => 0x268
19:37:01 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
19:37:01 [INFO] Found netvar: m_angEyeAnglesX => 0x117D0
19:37:01 [INFO] Found netvar: m_angEyeAnglesY => 0x117D4
19:37:01 [INFO] Found netvar: m_flNextAttack => 0x2D80
19:37:01 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
19:37:01 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
19:37:01 [INFO] Found netvar: m_bStartedArming => 0x3400
19:37:01 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
19:37:01 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
19:37:01 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
19:37:01 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
19:37:01 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
19:37:01 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
19:37:01 [INFO] Found netvar: m_nViewModelIndex => 0x29D0
19:37:01 [INFO] Finished netvar scanning: 93/93 items successful
19:40:45 [INFO] Opening target process: csgo.exe
19:40:45 [INFO] Starting signature scanning: 57 items
19:40:45 [INFO] Found signature: dwClientState => 0x58BFDC
19:40:45 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
19:40:45 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
19:40:45 [INFO] Found signature: dwClientState_Map => 0x28C
19:40:45 [INFO] Found signature: dwClientState_MapDirectory => 0x188
19:40:45 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
19:40:45 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
19:40:45 [INFO] Found signature: dwClientState_State => 0x108
19:40:45 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
19:40:45 [INFO] Found signature: clientstate_delta_ticks => 0x174
19:40:45 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
19:40:45 [INFO] Found signature: clientstate_choked_commands => 0x4D30
19:40:45 [INFO] Found signature: clientstate_net_channel => 0x9C
19:40:45 [INFO] Found signature: dwEntityList => 0x4DD69DC
19:40:45 [INFO] Found signature: dwForceAttack => 0x3206E9C
19:40:45 [INFO] Found signature: dwForceAttack2 => 0x3206EA8
19:40:45 [INFO] Found signature: dwForceBackward => 0x3206EE4
19:40:45 [INFO] Found signature: dwForceForward => 0x3206ED8
19:40:45 [INFO] Found signature: dwForceJump => 0x5280924
19:40:45 [INFO] Found signature: dwForceLeft => 0x3206EF0
19:40:45 [INFO] Found signature: dwForceRight => 0x3206EFC
19:40:45 [INFO] Found signature: dwGameDir => 0x62A900
19:40:45 [INFO] Found signature: dwGameRulesProxy => 0x52F414C
19:40:45 [INFO] Found signature: dwGetAllClasses => 0xDE4CEC
19:40:45 [INFO] Found signature: dwGlobalVars => 0x58BCE0
19:40:45 [INFO] Found signature: dwGlowObjectManager => 0x531F608
19:40:45 [INFO] Found signature: dwInput => 0x5227FB0
19:40:45 [INFO] Found signature: dwInterfaceLinkList => 0x96B264
19:40:45 [INFO] Found signature: dwLocalPlayer => 0xDBA5BC
19:40:45 [INFO] Found signature: dwMouseEnable => 0xDC02C8
19:40:45 [INFO] Found signature: dwMouseEnablePtr => 0xDC0298
19:40:45 [INFO] Found signature: dwPlayerResource => 0x3205240
19:40:45 [INFO] Found signature: dwRadarBase => 0x520B754
19:40:45 [INFO] Found signature: dwSensitivity => 0xDC0164
19:40:45 [INFO] Found signature: dwSensitivityPtr => 0xDC0138
19:40:45 [INFO] Found signature: dwSetClanTag => 0x8A320
19:40:45 [INFO] Found signature: dwViewMatrix => 0x4DC82F4
19:40:45 [INFO] Found signature: dwWeaponTable => 0x5228A74
19:40:45 [INFO] Found signature: dwWeaponTableIndex => 0x326C
19:40:45 [INFO] Found signature: dwYawPtr => 0xDBFF28
19:40:45 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xDC6660
19:40:45 [INFO] Found signature: dwbSendPackets => 0xD81A2
19:40:45 [INFO] Found signature: dwppDirect3DDevice9 => 0xA5050
19:40:45 [INFO] Found signature: m_pStudioHdr => 0x2950
19:40:45 [INFO] Found signature: m_yawClassPtr => 0xDBFF28
19:40:45 [INFO] Found signature: m_pitchClassPtr => 0x520B9F0
19:40:45 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
19:40:45 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
19:40:45 [INFO] Found signature: m_bDormant => 0xED
19:40:45 [INFO] Found signature: model_ambient_min => 0x58F054
19:40:45 [INFO] Found signature: set_abs_angles => 0x1E5990
19:40:45 [INFO] Found signature: set_abs_origin => 0x1E57D0
19:40:45 [INFO] Found signature: is_c4_owner => 0x3C9D70
19:40:45 [INFO] Found signature: force_update_spectator_glow => 0x3BCCEA
19:40:45 [INFO] Found signature: anim_overlays => 0x2990
19:40:45 [INFO] Found signature: m_flSpawnTime => 0x103C0
19:40:45 [INFO] Found signature: find_hud_element => 0x2F6455B0
19:40:45 [INFO] Finished signature scanning: 57/57 items successful
19:40:45 [INFO] Starting netvar scanning: 93 items
19:40:45 [INFO] Found netvar: m_ArmorValue => 0x117CC
19:40:45 [INFO] Found netvar: m_Collision => 0x320
19:40:45 [INFO] Found netvar: m_CollisionGroup => 0x474
19:40:45 [INFO] Found netvar: m_Local => 0x2FCC
19:40:45 [INFO] Found netvar: m_MoveType => 0x25B
19:40:45 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31D4
19:40:45 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31D0
19:40:45 [INFO] Found netvar: m_aimPunchAngle => 0x303C
19:40:45 [INFO] Found netvar: m_aimPunchAngleVel => 0x3048
19:40:45 [INFO] Found netvar: m_bGunGameImmunity => 0x9990
19:40:45 [INFO] Found netvar: m_bHasDefuser => 0x117DC
19:40:45 [INFO] Found netvar: m_bHasHelmet => 0x117C0
19:40:45 [INFO] Found netvar: m_bInReload => 0x3248
19:40:45 [INFO] Found netvar: m_bIsDefusing => 0x997C
19:40:45 [INFO] Found netvar: m_bIsScoped => 0x9974
19:40:45 [INFO] Found netvar: m_bSpotted => 0x93D
19:40:45 [INFO] Found netvar: m_bSpottedByMask => 0x980
19:40:45 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
19:40:45 [INFO] Found netvar: m_fAccuracyPenalty => 0x3340
19:40:45 [INFO] Found netvar: m_fFlags => 0x104
19:40:45 [INFO] Found netvar: m_hViewModel => 0x3308
19:40:45 [INFO] Found netvar: m_flFallbackWear => 0x31E0
19:40:45 [INFO] Found netvar: m_flFlashDuration => 0x10470
19:40:45 [INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
19:40:45 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
19:40:45 [INFO] Found netvar: m_hActiveWeapon => 0x2F08
19:40:45 [INFO] Found netvar: m_hMyWeapons => 0x2F08
19:40:45 [INFO] Found netvar: m_hObserverTarget => 0x339C
19:40:45 [INFO] Found netvar: m_hOwner => 0x29DC
19:40:45 [INFO] Found netvar: m_hOwnerEntity => 0x14C
19:40:45 [INFO] Found netvar: m_iAccountID => 0x2FD8
19:40:45 [INFO] Found netvar: m_iClip1 => 0x3274
19:40:45 [INFO] Found netvar: m_zoomLevel => 0x33E0
19:40:45 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
19:40:45 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
19:40:45 [INFO] Found netvar: m_iCrosshairId => 0x117DC
19:40:45 [INFO] Found netvar: m_iEntityQuality => 0x2FBC
19:40:45 [INFO] Found netvar: m_iFOVStart => 0x31F8
19:40:45 [INFO] Found netvar: m_iGlowIndex => 0x10470
19:40:45 [INFO] Found netvar: m_iHealth => 0x100
19:40:45 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
19:40:45 [INFO] Found netvar: m_iItemIDHigh => 0x2FD0
19:40:45 [INFO] Found netvar: m_iObserverMode => 0x3388
19:40:45 [INFO] Found netvar: m_iShotsFired => 0x103E0
19:40:45 [INFO] Found netvar: m_iState => 0x3268
19:40:45 [INFO] Found netvar: m_iTeamNum => 0xF4
19:40:45 [INFO] Found netvar: m_lifeState => 0x25F
19:40:45 [INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
19:40:45 [INFO] Found netvar: m_nFallbackSeed => 0x31DC
19:40:45 [INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
19:40:45 [INFO] Found netvar: m_iDefaultFOV => 0x333C
19:40:45 [INFO] Found netvar: m_iFOV => 0x31F4
19:40:45 [INFO] Found netvar: m_nForceBone => 0x268C
19:40:45 [INFO] Found netvar: m_nTickBase => 0x3440
19:40:45 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
19:40:45 [INFO] Found netvar: m_szCustomName => 0x304C
19:40:45 [INFO] Found netvar: m_szLastPlaceName => 0x35C4
19:40:45 [INFO] Found netvar: m_vecOrigin => 0x138
19:40:45 [INFO] Found netvar: m_vecVelocity => 0x114
19:40:45 [INFO] Found netvar: m_vecViewOffset => 0x108
19:40:45 [INFO] Found netvar: m_viewPunchAngle => 0x3030
19:40:45 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
19:40:45 [INFO] Found netvar: m_clrRender => 0x70
19:40:45 [INFO] Found netvar: m_bBombTicking => 0x2990
19:40:45 [INFO] Found netvar: m_bBombDefused => 0x29C0
19:40:45 [INFO] Found netvar: m_flC4Blow => 0x29A0
19:40:45 [INFO] Found netvar: m_hBombDefuser => 0x29C4
19:40:45 [INFO] Found netvar: m_flTimerLength => 0x29A4
19:40:45 [INFO] Found netvar: m_flDefuseLength => 0x29B8
19:40:45 [INFO] Found netvar: m_flDefuseCountDown => 0x29BC
19:40:45 [INFO] Found netvar: m_nBombSite => 0x2994
19:40:45 [INFO] Found netvar: cs_gamerules_data => 0x0
19:40:45 [INFO] Found netvar: m_SurvivalRules => 0xD00
19:40:45 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
19:40:45 [INFO] Found netvar: m_bIsValveDS => 0x7C
19:40:45 [INFO] Found netvar: m_bFreezePeriod => 0x20
19:40:45 [INFO] Found netvar: m_bBombPlanted => 0x9A5
19:40:45 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
19:40:45 [INFO] Found netvar: m_flSimulationTime => 0x268
19:40:45 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
19:40:45 [INFO] Found netvar: m_angEyeAnglesX => 0x117D0
19:40:45 [INFO] Found netvar: m_angEyeAnglesY => 0x117D4
19:40:45 [INFO] Found netvar: m_flNextAttack => 0x2D80
19:40:45 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
19:40:45 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
19:40:45 [INFO] Found netvar: m_bStartedArming => 0x3400
19:40:45 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
19:40:45 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
19:40:45 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
19:40:45 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
19:40:45 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
